2.049,cnn/www.cnn.com/index.html,256,1,1,256,1,1,55,1,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,1,256,1,1,56,2,9300.0,87.0,0.0
2.049,cnn/www.cnn.com/index.html,256,1,1,256,256,1,57,0,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,1,1,256,256,1,58,1,9300.0,87.0,0.0
2.048,cnn/www.cnn.com/index.html,256,1,1,256,256,1,59,2,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,256,1,256,1,1,1,60,0,9300.0,87.0,0.0
2.044,cnn/www.cnn.com/index.html,256,1,256,1,1,1,61,1,9300.0,87.0,0.0
2.044,cnn/www.cnn.com/index.html,256,1,256,1,1,1,62,2,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,256,1,256,1,256,1,63,0,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,256,1,256,1,64,1,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,256,1,256,1,256,1,65,2,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,1,256,256,1,1,66,0,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,256,256,1,1,67,1,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,256,256,1,1,68,2,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,256,256,256,1,69,0,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,256,1,256,256,256,1,70,1,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,1,256,256,256,1,71,2,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,1,1,1,1,72,0,9300.0,87.0,0.0
2.048,cnn/www.cnn.com/index.html,256,256,1,1,1,1,73,1,9300.0,87.0,0.0
2.048,cnn/www.cnn.com/index.html,256,256,1,1,1,1,74,2,9300.0,87.0,0.0
2.049,cnn/www.cnn.com/index.html,256,256,1,1,256,1,75,0,9300.0,87.0,0.0
2.049,cnn/www.cnn.com/index.html,256,256,1,1,256,1,76,1,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,1,1,256,1,77,2,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,256,1,256,1,1,78,0,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,1,256,1,1,79,1,9300.0,87.0,0.0
2.05,cnn/www.cnn.com/index.html,256,256,1,256,1,1,80,2,9300.0,87.0,0.0
2.043,cnn/www.cnn.com/index.html,256,256,1,256,256,1,81,0,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,256,1,256,256,1,82,1,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,256,256,1,256,256,1,83,2,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,1,1,1,84,0,9300.0,87.0,0.0
2.048,cnn/www.cnn.com/index.html,256,256,256,1,1,1,85,1,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,1,1,1,86,2,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,256,256,1,256,1,87,0,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,1,256,1,88,1,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,1,256,1,89,2,9300.0,87.0,0.0
2.048,cnn/www.cnn.com/index.html,256,256,256,256,1,1,90,0,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,256,256,256,1,1,91,1,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,256,1,1,92,2,9300.0,87.0,0.0
2.047,cnn/www.cnn.com/index.html,256,256,256,256,256,1,93,0,9300.0,87.0,0.0
2.049,cnn/www.cnn.com/index.html,256,256,256,256,256,1,94,1,9300.0,87.0,0.0
2.046,cnn/www.cnn.com/index.html,256,256,256,256,256,1,95,2,9300.0,87.0,0.0
2.045,cnn/www.cnn.com/index.html,-1,-1,-1,-1,16,0,96,-1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,1,1,1,0,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,1,1,1,1,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,1,1,1,2,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,1,1,256,1,3,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,1,256,1,4,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,1,256,1,5,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,1,256,1,1,6,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,1,256,1,1,7,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,256,1,1,8,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,256,256,1,9,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,1,256,256,1,10,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,1,256,256,1,11,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,1,1,1,12,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,256,1,1,1,13,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,1,1,1,14,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,1,256,1,15,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,1,256,1,16,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,1,256,1,17,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,256,1,1,18,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,256,1,1,19,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,1,256,256,1,1,20,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,256,256,1,21,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,256,256,1,22,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,1,256,256,256,1,23,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,1,1,1,24,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,1,1,1,25,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,1,1,1,26,2,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,1,256,1,1,256,1,27,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,1,256,1,28,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,1,256,1,29,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,256,1,1,30,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,1,256,1,1,31,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,1,256,1,1,32,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,1,256,256,1,33,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,1,256,256,1,34,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,1,256,256,1,35,2,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,1,256,256,1,1,1,36,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,256,1,1,1,37,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,1,1,1,38,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,256,1,256,1,39,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,1,256,1,40,1,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,1,256,256,1,256,1,41,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,256,1,1,42,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,256,1,1,43,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,1,256,256,256,1,1,44,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,256,256,1,45,0,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,1,256,256,256,256,1,46,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,1,256,256,256,256,1,47,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,1,1,1,1,48,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,1,1,1,49,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,1,1,1,50,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,1,1,256,1,51,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,1,1,256,1,52,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,1,256,1,53,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,1,256,1,1,54,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,256,1,1,55,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,1,256,1,1,56,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,256,256,1,57,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,256,256,1,58,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,1,256,256,1,59,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,1,1,1,60,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,1,1,1,61,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,256,1,1,1,62,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,1,256,1,63,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,1,256,1,64,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,1,256,1,65,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,256,1,1,66,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,256,1,1,67,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,256,1,1,68,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,256,256,1,69,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,1,256,256,256,1,70,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,1,256,256,256,1,71,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,1,1,1,72,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,1,1,1,73,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,1,1,1,74,2,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,1,256,1,75,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,1,256,1,76,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,1,256,1,77,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,256,1,1,78,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,256,1,1,79,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,256,1,1,80,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,256,256,1,81,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,1,256,256,1,82,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,1,256,256,1,83,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,1,1,1,84,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,1,1,1,85,1,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,256,256,256,1,1,1,86,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,1,256,1,87,0,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,256,1,256,1,88,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,1,256,1,89,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,256,1,1,90,0,9300.0,87.0,0.0
1.11,ebay/www.ebay.com/index.html,256,256,256,256,1,1,91,1,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,256,1,1,92,2,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,256,256,1,93,0,9300.0,87.0,0.0
1.112,ebay/www.ebay.com/index.html,256,256,256,256,256,1,94,1,9300.0,87.0,0.0
1.111,ebay/www.ebay.com/index.html,256,256,256,256,256,1,95,2,9300.0,87.0,0.0
1.113,ebay/www.ebay.com/index.html,-1,-1,-1,-1,16,0,96,-1,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,1,1,1,1,1,0,0,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,1,1,1,1,1,1,1,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,1,1,1,1,1,2,2,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,1,1,1,1,256,1,3,0,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,1,1,1,1,256,1,4,1,9300.0,87.0,0.0
5.649,yahoo/www.yahoo.com/index.html,1,1,1,1,256,1,5,2,9300.0,87.0,0.0
5.644,yahoo/www.yahoo.com/index.html,1,1,1,256,1,1,6,0,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,1,1,256,1,1,7,1,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,1,1,256,1,1,8,2,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,1,1,256,256,1,9,0,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,1,1,1,256,256,1,10,1,9300.0,87.0,0.0
5.653,yahoo/www.yahoo.com/index.html,1,1,1,256,256,1,11,2,9300.0,87.0,0.0
5.637,yahoo/www.yahoo.com/index.html,1,1,256,1,1,1,12,0,9300.0,87.0,0.0
5.637,yahoo/www.yahoo.com/index.html,1,1,256,1,1,1,13,1,9300.0,87.0,0.0
5.64,yahoo/www.yahoo.com/index.html,1,1,256,1,1,1,14,2,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,1,256,1,256,1,15,0,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,1,1,256,1,256,1,16,1,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,1,256,1,256,1,17,2,9300.0,87.0,0.0
5.642,yahoo/www.yahoo.com/index.html,1,1,256,256,1,1,18,0,9300.0,87.0,0.0
5.646,yahoo/www.yahoo.com/index.html,1,1,256,256,1,1,19,1,9300.0,87.0,0.0
5.643,yahoo/www.yahoo.com/index.html,1,1,256,256,1,1,20,2,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,1,256,256,256,1,21,0,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,1,1,256,256,256,1,22,1,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,1,256,256,256,1,23,2,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,256,1,1,1,1,24,0,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,256,1,1,1,1,25,1,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,1,256,1,1,1,1,26,2,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,256,1,1,256,1,27,0,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,1,256,1,1,256,1,28,1,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,256,1,1,256,1,29,2,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,256,1,256,1,1,30,0,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,1,256,1,256,1,1,31,1,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,1,256,1,256,1,1,32,2,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,1,256,1,256,256,1,33,0,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,256,1,256,256,1,34,1,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,1,256,1,256,256,1,35,2,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,1,256,256,1,1,1,36,0,9300.0,87.0,0.0
5.642,yahoo/www.yahoo.com/index.html,1,256,256,1,1,1,37,1,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,1,256,256,1,1,1,38,2,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,256,256,1,256,1,39,0,9300.0,87.0,0.0
5.644,yahoo/www.yahoo.com/index.html,1,256,256,1,256,1,40,1,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,1,256,256,1,256,1,41,2,9300.0,87.0,0.0
5.689,yahoo/www.yahoo.com/index.html,1,256,256,256,1,1,42,0,9300.0,87.0,0.0
4.677,yahoo/www.yahoo.com/index.html,1,256,256,256,1,1,43,1,9300.0,87.0,0.0
5.736,yahoo/www.yahoo.com/index.html,1,256,256,256,1,1,44,2,9300.0,87.0,0.0
5.654,yahoo/www.yahoo.com/index.html,1,256,256,256,256,1,45,0,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,1,256,256,256,256,1,46,1,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,1,256,256,256,256,1,47,2,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,256,1,1,1,1,1,48,0,9300.0,87.0,0.0
5.652,yahoo/www.yahoo.com/index.html,256,1,1,1,1,1,49,1,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,256,1,1,1,1,1,50,2,9300.0,87.0,0.0
5.599,yahoo/www.yahoo.com/index.html,256,1,1,1,256,1,51,0,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,256,1,1,1,256,1,52,1,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,256,1,1,1,256,1,53,2,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,256,1,1,256,1,1,54,0,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,256,1,1,256,1,1,55,1,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,256,1,1,256,1,1,56,2,9300.0,87.0,0.0
5.653,yahoo/www.yahoo.com/index.html,256,1,1,256,256,1,57,0,9300.0,87.0,0.0
5.653,yahoo/www.yahoo.com/index.html,256,1,1,256,256,1,58,1,9300.0,87.0,0.0
5.649,yahoo/www.yahoo.com/index.html,256,1,1,256,256,1,59,2,9300.0,87.0,0.0
5.639,yahoo/www.yahoo.com/index.html,256,1,256,1,1,1,60,0,9300.0,87.0,0.0
5.639,yahoo/www.yahoo.com/index.html,256,1,256,1,1,1,61,1,9300.0,87.0,0.0
5.637,yahoo/www.yahoo.com/index.html,256,1,256,1,1,1,62,2,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,256,1,256,1,256,1,63,0,9300.0,87.0,0.0
5.642,yahoo/www.yahoo.com/index.html,256,1,256,1,256,1,64,1,9300.0,87.0,0.0
5.653,yahoo/www.yahoo.com/index.html,256,1,256,1,256,1,65,2,9300.0,87.0,0.0
5.642,yahoo/www.yahoo.com/index.html,256,1,256,256,1,1,66,0,9300.0,87.0,0.0
5.601,yahoo/www.yahoo.com/index.html,256,1,256,256,1,1,67,1,9300.0,87.0,0.0
5.642,yahoo/www.yahoo.com/index.html,256,1,256,256,1,1,68,2,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,256,1,256,256,256,1,69,0,9300.0,87.0,0.0
5.647,yahoo/www.yahoo.com/index.html,256,1,256,256,256,1,70,1,9300.0,87.0,0.0
5.587,yahoo/www.yahoo.com/index.html,256,1,256,256,256,1,71,2,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,256,256,1,1,1,1,72,0,9300.0,87.0,0.0
5.645,yahoo/www.yahoo.com/index.html,256,256,1,1,1,1,73,1,9300.0,87.0,0.0
5.649,yahoo/www.yahoo.com/index.html,256,256,1,1,1,1,74,2,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,256,256,1,1,256,1,75,0,9300.0,87.0,0.0
5.651,yahoo/www.yahoo.com/index.html,256,256,1,1,256,1,76,1,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,256,256,1,1,256,1,77,2,9300.0,87.0,0.0
5.646,yahoo/www.yahoo.com/index.html,256,256,1,256,1,1,78,0,9300.0,87.0,0.0
5.646,yahoo/www.yahoo.com/index.html,256,256,1,256,1,1,79,1,9300.0,87.0,0.0
5.646,yahoo/www.yahoo.com/index.html,256,256,1,256,1,1,80,2,9300.0,87.0,0.0
5.65,yahoo/www.yahoo.com/index.html,256,256,1,256,256,1,81,0,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,256,256,1,256,256,1,82,1,9300.0,87.0,0.0
5.648,yahoo/www.yahoo.com/index.html,256,256,1,256,256,1,83,2,9300.0,87.0,0.0
5.643,yahoo/www.yahoo.com/index.html,256,256,256,1,1,1,84,0,9300.0,87.0,0.0
5.644,yahoo/www.yahoo.com/index.html,256,256,256,1,1,1,85,1,9300.0,87.0,0.0
5.644,yahoo/www.yahoo.com/index.html,256,256,256,1,1,1,86,2,9300.0,87.0,0.0
