22700.0,21.0,0.1,youtube,1.6064257028112463,2.1304926764314267,0.747,"[0.736, 0.736, 0.747, 0.749]","[1, 1, 256, 1, 1, 1]",0.735,"[0.735, 0.735, 0.748]","[8, 24, 16, 8, 32, 1]",0.751,"[0.744, 0.751, 1.001]"
772000.0,0.37,0.1,cnn,3.521126760563364,6.164383561643822,0.142,"[0.137, 0.141, 0.142, 0.144]","[1, 1, 1, 256, 1, 1]",0.137,"[0.136, 0.137, 0.138]","[1, 1, 256, 1, 1, 1]",0.146,"[0.142, 0.146, 0.155]"
772000.0,0.37,0.1,ebay,3.4482758620689684,9.677419354838708,0.058,"[0.057, 0.057, 0.058, 0.059]","[1, 256, 256, 256, 1, 1]",0.056,"[0.056, 0.056, 0.058]","[1, 256, 256, 1, 1, 1]",0.062,"[0.06, 0.062, 0.062]"
772000.0,0.37,0.1,yahoo,4.545454545454549,20.253164556962027,0.132,"[0.128, 0.129, 0.132, 0.134]","[1, 1, 256, 256, 1, 1]",0.126,"[0.123, 0.126, 0.128]","[8, 24, 16, 8, 32, 1]",0.158,"[0.156, 0.158, 0.161]"
772000.0,0.37,0.1,youtube,2.3346303501945544,5.639097744360907,0.257,"[0.254, 0.257, 0.257, 0.457]","[256, 1, 256, 256, 256, 1]",0.251,"[0.248, 0.251, 0.252]","[1, 256, 256, 1, 256, 1]",0.266,"[0.262, 0.266, 0.268]"
9300.0,87.0,0.5,cnn,0.14648437500000555,13.640202702702702,2.048,"[2.047, 2.047, 2.048, 2.347]","[1, 1, 256, 1, 256, 1]",2.045,"[2.044, 2.045, 2.047]","[1, 256, 256, 1, 1, 1]",2.368,"[2.046, 2.368, 3.056]"
9300.0,87.0,0.5,ebay,0.1798561151079138,0.2695417789757315,1.112,"[1.112, 1.112, 1.112, 1.285]","[1, 256, 1, 1, 1, 1]",1.11,"[1.11, 1.11, 1.111]","[256, 256, 1, 256, 256, 1]",1.113,"[1.111, 1.113, 1.223]"
9300.0,87.0,0.5,yahoo,7.208689927583932,7.208689927583932,6.076,"[5.652, 5.957, 6.076, 6.151]","[1, 1, 256, 1, 1, 1]",5.638,"[5.634, 5.638, 5.639]","[-1, -1, -1, -1, 16, 0]",6.076,"[5.652, 5.957, 6.076, 6.151]"
9300.0,87.0,0.5,youtube,3.6154478225143825,8.893203883495149,2.434,"[2.376, 2.433, 2.434, 2.454]","[32, 32, 32, 12, 16, 1]",2.346,"[2.346, 2.346, 2.436]","[1, 256, 256, 1, 256, 1]",2.575,"[2.341, 2.575, 2.736]"
22700.0,21.0,0.5,cnn,0.191204588910134,33.07692307692308,0.523,"[0.522, 0.522, 0.523, 0.525]","[1, 1, 1, 256, 256, 1]",0.522,"[0.522, 0.522, 0.522]","[256, 1, 1, 1, 256, 1]",0.78,"[0.523, 0.78, 0.81]"
22700.0,21.0,0.5,ebay,2.317880794701989,44.022770398481974,0.302,"[0.301, 0.301, 0.302, 0.302]","[256, 1, 1, 256, 256, 1]",0.295,"[0.294, 0.295, 0.302]","[256, 256, 1, 256, 256, 1]",0.527,"[0.302, 0.527, 0.53]"
22700.0,21.0,0.5,yahoo,17.1939477303989,28.333333333333332,1.454,"[1.271, 1.453, 1.454, 1.492]","[1, 256, 256, 1, 1, 1]",1.204,"[1.203, 1.204, 1.445]","[256, 1, 1, 256, 1, 1]",1.68,"[1.45, 1.68, 1.714]"
22700.0,21.0,0.5,youtube,1.3368983957219263,2.380952380952383,0.748,"[0.747, 0.747, 0.748, 0.748]","[1, 256, 1, 1, 256, 1]",0.738,"[0.734, 0.738, 0.738]","[256, 1, 1, 256, 1, 1]",0.756,"[0.748, 0.756, 0.972]"
772000.0,0.37,0.5,cnn,2.877697841726621,6.896551724137918,0.139,"[0.138, 0.138, 0.139, 0.142]","[1, 1, 1, 1, 256, 1]",0.135,"[0.135, 0.135, 0.138]","[8, 24, 16, 8, 32, 1]",0.145,"[0.138, 0.145, 0.147]"
772000.0,0.37,0.5,ebay,5.172413793103453,78.26086956521739,0.058,"[0.057, 0.058, 0.058, 0.076]","[1, 1, 256, 256, 1, 1]",0.055,"[0.054, 0.055, 0.059]","[256, 1, 256, 1, 256, 1]",0.253,"[0.062, 0.253, 0.268]"
772000.0,0.37,0.5,yahoo,60.80246913580247,60.80246913580247,0.324,"[0.129, 0.132, 0.324, 0.542]","[256, 1, 256, 256, 256, 1]",0.127,"[0.12, 0.127, 0.329]","[-1, -1, -1, -1, 16, 0]",0.324,"[0.129, 0.132, 0.324, 0.542]"
772000.0,0.37,0.5,youtube,2.3346303501945544,43.973214285714285,0.257,"[0.25, 0.255, 0.257, 0.451]","[256, 1, 256, 1, 256, 1]",0.251,"[0.248, 0.251, 0.256]","[256, 256, 1, 256, 256, 1]",0.448,"[0.26, 0.448, 0.46]"
7200.0,966.0,0.0,cnn,0.013473457289124949,0.017963802937071824,22.266,"[22.265, 22.266, 22.266, 22.266]","[1, 1, 256, 1, 1, 1]",22.263,"[22.262, 22.263, 22.264]","[1, 256, 1, 1, 1, 1]",22.267,"[22.267, 22.267, 22.267]"
7200.0,966.0,0.0,ebay,0.008569714628513345,0.017137960582696385,11.669,"[11.669, 11.669, 11.669, 11.669]","[1, 256, 1, 1, 1, 1]",11.668,"[11.668, 11.668, 11.669]","[1, 1, 1, 1, 1, 1]",11.67,"[11.67, 11.67, 11.67]"
7200.0,966.0,0.0,yahoo,1.5938000168477768,3.1713139484765156,59.355,"[58.434, 59.353, 59.355, 59.359]","[256, 1, 256, 1, 1, 1]",58.409,"[58.409, 58.409, 59.341]","[256, 256, 256, 256, 1, 1]",60.322,"[60.315, 60.322, 60.324]"
7200.0,966.0,0.0,youtube,0.0,3.8425047438330084,24.324,"[24.323, 24.324, 24.324, 25.292]","[1, 256, 1, 1, 1, 1]",24.324,"[24.321, 24.324, 24.325]","[1, 1, 256, 1, 1, 1]",25.296,"[24.326, 25.296, 25.296]"
7200.0,966.0,0.1,cnn,0.017964609718843904,0.02245475367134776,22.266,"[22.265, 22.266, 22.266, 22.266]","[1, 1, 256, 256, 1, 1]",22.262,"[22.262, 22.262, 22.263]","[1, 256, 1, 1, 256, 1]",22.267,"[22.266, 22.267, 22.267]"
7200.0,966.0,0.1,ebay,0.0,0.00856898029134058,11.669,"[11.669, 11.669, 11.669, 11.67]","[1, 1, 256, 1, 1, 1]",11.669,"[11.669, 11.669, 11.67]","[1, 1, 1, 1, 1, 1]",11.67,"[11.67, 11.67, 12.883]"
7200.0,966.0,0.1,yahoo,1.5938000168477768,3.1713139484765156,59.355,"[59.353, 59.355, 59.355, 59.357]","[256, 1, 256, 1, 1, 1]",58.409,"[58.408, 58.409, 59.341]","[256, 256, 256, 256, 1, 1]",60.322,"[60.321, 60.322, 60.324]"
7200.0,966.0,0.1,youtube,3.8272971690653166,3.8425047438330084,25.292,"[24.324, 24.324, 25.292, 25.582]","[1, 256, 256, 256, 1, 1]",24.324,"[24.323, 24.324, 26.759]","[256, 1, 256, 1, 1, 1]",25.296,"[24.326, 25.296, 25.296]"
7200.0,966.0,0.5,cnn,0.013473457289124949,8.026935470544485,22.266,"[22.266, 22.266, 22.266, 24.222]","[1, 1, 256, 1, 1, 1]",22.263,"[22.263, 22.263, 22.263]","[1, 1, 256, 1, 256, 1]",24.206,"[22.263, 24.206, 24.271]"
7200.0,966.0,0.5,ebay,0.008569714628513345,9.550387596899233,11.669,"[11.669, 11.669, 11.669, 11.67]","[256, 256, 256, 1, 1, 1]",11.668,"[11.668, 11.668, 18.852]","[1, 1, 256, 1, 256, 1]",12.9,"[11.67, 12.9, 13.517]"
7200.0,966.0,0.5,yahoo,1.5549977256262981,5.553580087279781,59.357,"[58.434, 59.355, 59.357, 60.325]","[1, 256, 256, 256, 256, 1]",58.434,"[58.431, 58.434, 59.352]","[256, 256, 1, 1, 1, 1]",61.87,"[59.361, 61.87, 64.106]"
7200.0,966.0,0.5,youtube,3.8272971690653166,7.414738124238721,25.292,"[24.324, 25.292, 25.292, 25.292]","[256, 1, 1, 1, 1, 1]",24.324,"[24.324, 24.324, 25.295]","[1, 1, 256, 256, 256, 1]",26.272,"[24.326, 26.272, 26.782]"
780.0,200.0,0.1,cnn,0.01282544568423042,0.038466470060265594,7.797,"[7.796, 7.797, 7.797, 7.798]","[256, 1, 1, 1, 256, 1]",7.796,"[7.796, 7.796, 7.797]","[1, 1, 1, 1, 1, 1]",7.799,"[7.798, 7.799, 7.8]"
780.0,200.0,0.1,ebay,0.0,0.025588536335718778,3.907,"[3.907, 3.907, 3.907, 3.908]","[1, 1, 1, 1, 1, 1]",3.907,"[3.906, 3.907, 3.907]","[256, 256, 256, 1, 1, 1]",3.908,"[3.907, 3.908, 3.908]"
780.0,200.0,0.1,yahoo,0.27141268075639574,1.3511729237269425,22.475,"[22.472, 22.472, 22.475, 22.912]","[1, 1, 256, 1, 1, 1]",22.414,"[22.136, 22.414, 22.479]","[1, 256, 256, 256, 256, 1]",22.721,"[22.468, 22.721, 22.783]"
780.0,200.0,0.1,youtube,0.011168192986388452,0.02233389168063281,8.954,"[8.894, 8.931, 8.954, 8.954]","[1, 1, 256, 1, 256, 1]",8.953,"[8.953, 8.953, 8.954]","[256, 1, 256, 256, 256, 1]",8.955,"[8.954, 8.955, 8.955]"
780.0,200.0,0.5,cnn,0.03850102669404663,40.089223905853395,7.792,"[7.792, 7.792, 7.792, 7.796]","[32, 32, 32, 12, 16, 1]",7.789,"[7.789, 7.789, 7.792]","[256, 256, 1, 256, 256, 1]",13.001,"[7.797, 13.001, 13.002]"
780.0,200.0,0.5,ebay,0.05119017148708021,7.288698955365621,3.907,"[3.905, 3.905, 3.907, 4.126]","[32, 32, 32, 12, 16, 1]",3.905,"[3.905, 3.905, 3.906]","[1, 256, 1, 1, 1, 1]",4.212,"[3.907, 4.212, 4.423]"
780.0,200.0,0.5,yahoo,0.017801513128606068,1.7536187519132365,22.47,"[22.463, 22.466, 22.47, 22.722]","[1, 1, 256, 1, 1, 1]",22.466,"[22.465, 22.466, 22.9]","[1, 1, 1, 1, 256, 1]",22.867,"[22.466, 22.867, 23.127]"
780.0,200.0,0.5,youtube,0.04465780953445725,3.336212481105604,8.957,"[8.954, 8.956, 8.957, 8.958]","[1, 1, 1, 256, 1, 1]",8.953,"[8.953, 8.953, 9.345]","[256, 256, 256, 1, 1, 1]",9.262,"[8.954, 9.262, 9.271]"
780.0,200.0,1.0,cnn,0.0,6.308579668348949,7.797,"[7.796, 7.797, 7.797, 8.065]","[1, 1, 1, 256, 1, 1]",7.797,"[7.797, 7.797, 8.812]","[1, 1, 1, 1, 1, 1]",8.322,"[7.797, 8.322, 8.377]"
780.0,200.0,1.0,ebay,5.376604504722683,7.064700285442429,4.129,"[3.907, 4.116, 4.129, 4.217]","[1, 1, 1, 1, 1, 1]",3.907,"[3.907, 3.907, 3.907]","[256, 1, 1, 1, 256, 1]",4.204,"[3.906, 4.204, 9.112]"
780.0,200.0,1.0,yahoo,0.19989339019190522,4.440474671430397,22.512,"[22.468, 22.47, 22.512, 22.848]","[1, 1, 256, 1, 1, 1]",22.467,"[22.467, 22.467, 22.468]","[1, 1, 1, 1, 256, 1]",23.511,"[22.463, 23.511, 23.537]"
780.0,200.0,1.0,youtube,0.0,37.11944621035531,8.902,"[8.798, 8.874, 8.902, 8.953]","[-1, -1, -1, -1, 16, 0]",8.902,"[8.798, 8.874, 8.902, 8.953]","[1, 256, 256, 256, 256, 1]",14.157,"[8.953, 14.157, 14.498]"
280.0,800.0,0.1,cnn,0.2955365291842383,0.31286664059445846,23.009,"[23.005, 23.009, 23.009, 23.01]","[256, 1, 256, 1, 256, 1]",22.941,"[22.941, 22.941, 22.949]","[256, 256, 1, 1, 256, 1]",23.013,"[23.01, 23.013, 23.014]"
280.0,800.0,0.1,ebay,0.15514003429411388,0.40723244828148486,12.247,"[12.239, 12.244, 12.247, 13.871]","[1, 256, 1, 256, 256, 1]",12.228,"[12.216, 12.228, 12.243]","[256, 256, 256, 1, 1, 1]",12.278,"[12.275, 12.278, 13.237]"
