9300.0,87.0,0.0,cnn,0.19531250000000017,0.04889975550121711,0.14655593551539392,0.2440214738896971
9300.0,87.0,0.0,ebay,0.0,0.08992805755396689,0.08992805755396689,0.08992805755396689
9300.0,87.0,0.0,yahoo,0.3006720905553652,0.15940488841658415,0.24774376216599248,1.77731312075275
9300.0,87.0,0.0,youtube,2.221308103661056,0.08406893652796232,2.221308103661056,2.4620434961017668
22700.0,21.0,0.0,cnn,1.3282732447817849,1.1406844106463887,0.7633587786259548,1.3282732447817849
22700.0,21.0,0.0,ebay,2.0000000000000018,2.6490066225165587,2.3255813953488396,2.970297029702973
22700.0,21.0,0.0,yahoo,9.733124018838312,21.17888965044552,20.853406744666216,21.875000000000004
22700.0,21.0,0.0,youtube,11.780455153949125,11.54362416107382,11.780455153949125,12.133333333333331
772000.0,0.37,0.0,cnn,6.849315068493138,5.555555555555542,0.0,6.849315068493138
772000.0,0.37,0.0,ebay,8.196721311475406,6.666666666666662,3.4482758620689684,8.196721311475406
772000.0,0.37,0.0,yahoo,10.714285714285722,19.871794871794872,6.716417910447767,19.871794871794872
772000.0,0.37,0.0,youtube,2.702702702702705,4.905660377358495,1.9455252918287955,5.263157894736847
9300.0,87.0,0.1,cnn,0.09770395701026985,0.04887585532746285,0.14648437500000555,0.195217179111762
9300.0,87.0,0.1,ebay,0.0,0.08992805755396689,0.0,0.08992805755396689
9300.0,87.0,0.1,yahoo,0.3006720905553652,0.17708517797061582,0.26539278131635824,5.498742665549041
9300.0,87.0,0.1,youtube,23.809523809523803,23.7782340862423,23.715577476366615,23.840787853918744
22700.0,21.0,0.1,cnn,1.3282732447817849,0.9523809523809532,0.7633587786259548,1.5151515151515165
22700.0,21.0,0.1,ebay,2.317880794701989,2.317880794701989,1.6666666666666683,2.6402640264026425
22700.0,21.0,0.1,yahoo,5.799373040752356,17.33149931224209,17.558299039780522,18.56368563685637
22700.0,21.0,0.1,youtube,1.6064257028112463,2.1304926764314267,1.6064257028112463,2.1304926764314267
772000.0,0.37,0.1,cnn,5.517241379310331,2.8368794326240967,3.521126760563364,6.164383561643822
772000.0,0.37,0.1,ebay,8.196721311475406,8.196721311475406,3.4482758620689684,9.677419354838708
772000.0,0.37,0.1,yahoo,12.499999999999993,20.253164556962027,4.545454545454549,20.253164556962027
772000.0,0.37,0.1,youtube,3.4615384615384643,4.562737642585555,2.3346303501945544,5.639097744360907
9300.0,87.0,0.5,cnn,0.14648437500000555,0.04887585532746285,0.14648437500000555,13.640202702702702
9300.0,87.0,0.5,ebay,0.0900090009000801,0.1798561151079138,0.1798561151079138,0.2695417789757315
9300.0,87.0,0.5,yahoo,4.456871716658192,0.14169323414806956,7.208689927583932,7.208689927583932
9300.0,87.0,0.5,youtube,0.0,3.7340993024209994,3.6154478225143825,8.893203883495149
22700.0,21.0,0.5,cnn,0.9487666034155605,1.1363636363636374,0.191204588910134,33.07692307692308
22700.0,21.0,0.5,ebay,2.317880794701989,1.6666666666666683,2.317880794701989,44.022770398481974
22700.0,21.0,0.5,yahoo,19.3029490616622,17.364447494852442,17.1939477303989,28.333333333333332
22700.0,21.0,0.5,youtube,1.3368983957219263,0.0,1.3368983957219263,2.380952380952383
772000.0,0.37,0.5,cnn,4.255319148936155,6.896551724137918,2.877697841726621,6.896551724137918
772000.0,0.37,0.5,ebay,5.172413793103453,12.6984126984127,5.172413793103453,78.26086956521739
772000.0,0.37,0.5,yahoo,13.605442176870744,15.894039735099335,60.80246913580247,60.80246913580247
772000.0,0.37,0.5,youtube,3.4615384615384643,4.198473282442752,2.3346303501945544,43.973214285714285
7200.0,966.0,0.0,cnn,0.013473457289124949,0.0,0.013473457289124949,0.017963802937071824
7200.0,966.0,0.0,ebay,0.008569714628513345,0.008569714628513345,0.008569714628513345,0.017137960582696385
7200.0,966.0,0.0,yahoo,1.6004312741117654,1.5855096882898103,1.5938000168477768,3.1713139484765156
7200.0,966.0,0.0,youtube,3.838703301047638,0.020551605080352687,0.0,3.8425047438330084
7200.0,966.0,0.1,cnn,0.017964609718843904,0.004491757624764057,0.017964609718843904,0.02245475367134776
7200.0,966.0,0.1,ebay,0.0,0.0,0.0,0.00856898029134058
7200.0,966.0,0.1,yahoo,1.6004312741117654,0.04620439455130574,1.5938000168477768,3.1713139484765156
7200.0,966.0,0.1,youtube,0.008221655841481918,3.8425047438330084,3.8272971690653166,3.8425047438330084
7200.0,966.0,0.5,cnn,0.017963802937071824,0.004491555874944616,0.013473457289124949,8.026935470544485
7200.0,966.0,0.5,ebay,0.008569714628513345,0.017137960582696385,0.008569714628513345,9.550387596899233
7200.0,966.0,0.5,yahoo,1.5533391737987805,1.5433866891322727,1.5549977256262981,5.553580087279781
7200.0,966.0,0.5,youtube,0.016441959881608778,3.834901557681659,3.8272971690653166,7.414738124238721
780.0,200.0,0.1,cnn,0.025647601949214924,0.01282544568423042,0.01282544568423042,0.038466470060265594
780.0,200.0,0.1,ebay,0.0,0.0,0.0,0.025588536335718778
780.0,200.0,0.1,yahoo,0.32463200960553584,0.25366027324106005,0.27141268075639574,1.3511729237269425
780.0,200.0,0.1,youtube,0.02233389168063281,0.0,0.011168192986388452,0.02233389168063281
780.0,200.0,0.5,cnn,0.0,0.12822156686755576,0.03850102669404663,40.089223905853395
780.0,200.0,0.5,ebay,0.0,0.05119017148708021,0.05119017148708021,7.288698955365621
780.0,200.0,0.5,yahoo,0.11559665658900854,0.031148489298259675,0.017801513128606068,1.7536187519132365
780.0,200.0,0.5,youtube,0.12271307452031469,0.011168192986388452,0.04465780953445725,3.336212481105604
780.0,200.0,1.0,cnn,0.025644313373517986,0.0,0.0,6.308579668348949
780.0,200.0,1.0,ebay,0.0,0.0,5.376604504722683,7.064700285442429
780.0,200.0,1.0,yahoo,2.7402597402597517,0.02669870511280304,0.19989339019190522,4.440474671430397
780.0,200.0,1.0,youtube,0.5696414609628075,0.5807460352915051,0.0,37.11944621035531
280.0,800.0,0.1,cnn,0.04357108622718645,0.06534239414532396,0.2955365291842383,0.31286664059445846
280.0,800.0,0.1,ebay,0.3747759491608227,0.39912030626374106,0.15514003429411388,0.40723244828148486
280.0,800.0,0.1,yahoo,0.26749543866159786,0.2782888328875444,0.2520722504020733,1.3384116495349974
280.0,800.0,0.1,youtube,0.10698047606311349,0.0649797416099666,0.0955292319449833,0.12606005042402493
280.0,800.0,0.5,cnn,0.03050241840603708,0.06969248192350483,0.28252271047942484,6.701911346075638
280.0,800.0,0.5,ebay,0.30162223852611914,0.35036258453515245,0.0,0.35036258453515245
280.0,800.0,0.5,yahoo,0.21504378229525975,3.153200498505996,0.2690458151005931,3.153200498505996
280.0,800.0,0.5,youtube,0.08790704785202277,0.11463069810095577,0.12226340121499267,0.16040942596341745
280.0,800.0,1.0,cnn,0.04358058049333898,0.09582716264482301,0.2956007650843392,6.722518199194757
280.0,800.0,1.0,ebay,0.3014256619144669,7.560994032781941,0.07348738466563519,14.095184613224772
280.0,800.0,1.0,yahoo,2.4178811447557185,1.857618056715827,3.9753897368069033,4.153439938291745
280.0,800.0,1.0,youtube,3.8175799926443554,5.717787872233033,0.022937533450570483,8.428166252319759
22700.0,21.0,1.0,cnn,1.3257575757575768,0.5725190839694662,30.718085106382976,30.718085106382976
22700.0,21.0,1.0,ebay,1.9933554817275765,2.6402640264026425,1.9933554817275765,2.6402640264026425
22700.0,21.0,1.0,yahoo,19.65006729475101,22.265625000000007,18.106995884773664,32.389580973952434
22700.0,21.0,1.0,youtube,11.24497991967871,10.887096774193543,31.860226104830414,32.069672131147534
772000.0,0.37,1.0,cnn,4.166666666666651,2.1276595744680673,6.756756756756745,59.64912280701755
772000.0,0.37,1.0,ebay,8.33333333333333,12.6984126984127,3.5087719298245643,78.92720306513411
772000.0,0.37,1.0,yahoo,59.119496855345915,17.72151898734177,59.752321981424146,76.23400365630712
772000.0,0.37,1.0,youtube,3.4615384615384643,4.198473282442752,0.7905138339920955,45.67099567099567
9300.0,87.0,1.0,cnn,0.09770395701026985,0.09770395701026985,0.14648437500000555,13.822166034555424
9300.0,87.0,1.0,ebay,0.0,0.08992805755396689,0.08992805755396689,27.99740764744005
9300.0,87.0,1.0,yahoo,0.17686593562079567,3.1239272227943617,0.10619469026549075,9.275036167818678
9300.0,87.0,1.0,youtube,2.301685162351009,2.4620434961017668,2.301685162351009,13.469239170003647
7200.0,966.0,1.0,cnn,0.013473457289124949,5.900502979838529,8.023135715761192,8.023135715761192
7200.0,966.0,1.0,ebay,0.0,0.00856898029134058,0.0,13.64611855250499
7200.0,966.0,1.0,yahoo,1.5550239234449792,5.744104268154983,1.92678874137729,7.47098224889551
7200.0,966.0,1.0,youtube,7.375956741936704,3.834901557681659,0.0,8.970472661951268
