0,0.0,0.00856898029134058,0.011363636363636364,0.0,0.0
1,0.0,0.017137960582696385,0.022727272727272728,0.0,0.0
2,0.0,0.017963802937071824,0.03409090909090909,0.0,0.0
3,0.0,0.02233389168063281,0.045454545454545456,0.0,0.0
4,0.0,0.02245475367134776,0.056818181818181816,0.0,0.0
5,0.0,0.025588536335718778,0.06818181818181818,0.0,0.0
6,0.0,0.038466470060265594,0.07954545454545454,0.0,0.0
7,0.0,0.08992805755396689,0.09090909090909091,0.0,0.004491555874944616
8,0.0,0.08992805755396689,0.10227272727272728,0.0,0.004491757624764057
9,0.0,0.12606005042402493,0.11363636363636363,0.0,0.00856898029134058
10,0.008569714628513345,0.16040942596341745,0.125,0.008221655841481918,0.008569714628513345
11,0.008569714628513345,0.195217179111762,0.13636363636363635,0.008569714628513345,0.011168192986388452
12,0.011168192986388452,0.2440214738896971,0.14772727272727273,0.008569714628513345,0.01282544568423042
13,0.01282544568423042,0.2695417789757315,0.1590909090909091,0.013473457289124949,0.017137960582696385
14,0.013473457289124949,0.31286664059445846,0.17045454545454544,0.013473457289124949,0.020551605080352687
15,0.013473457289124949,0.35036258453515245,0.18181818181818182,0.016441959881608778,0.02669870511280304
16,0.017801513128606068,0.40723244828148486,0.19318181818181818,0.017963802937071824,0.031148489298259675
17,0.017964609718843904,1.3282732447817849,0.20454545454545456,0.017964609718843904,0.04620439455130574
18,0.022937533450570483,1.3384116495349974,0.2159090909090909,0.02233389168063281,0.04887585532746285
19,0.03850102669404663,1.3511729237269425,0.22727272727272727,0.025644313373517986,0.04887585532746285
20,0.04465780953445725,1.5151515151515165,0.23863636363636365,0.025647601949214924,0.04889975550121711
21,0.05119017148708021,1.7536187519132365,0.25,0.03050241840603708,0.05119017148708021
22,0.07348738466563519,1.77731312075275,0.26136363636363635,0.04357108622718645,0.0649797416099666
23,0.08992805755396689,2.1304926764314267,0.2727272727272727,0.04358058049333898,0.06534239414532396
24,0.08992805755396689,2.380952380952383,0.2840909090909091,0.08790704785202277,0.06969248192350483
25,0.0955292319449833,2.4620434961017668,0.29545454545454547,0.0900090009000801,0.08406893652796232
26,0.10619469026549075,2.6402640264026425,0.3068181818181818,0.09770395701026985,0.08992805755396689
27,0.12226340121499267,2.6402640264026425,0.3181818181818182,0.09770395701026985,0.08992805755396689
28,0.14648437500000555,2.970297029702973,0.32954545454545453,0.10698047606311349,0.08992805755396689
29,0.14648437500000555,3.153200498505996,0.3409090909090909,0.11559665658900854,0.09582716264482301
30,0.14648437500000555,3.1713139484765156,0.3522727272727273,0.12271307452031469,0.09770395701026985
31,0.14655593551539392,3.1713139484765156,0.36363636363636365,0.14648437500000555,0.11463069810095577
32,0.15514003429411388,3.336212481105604,0.375,0.17686593562079567,0.12822156686755576
33,0.1798561151079138,3.8425047438330084,0.38636363636363635,0.19531250000000017,0.14169323414806956
34,0.191204588910134,3.8425047438330084,0.3977272727272727,0.21504378229525975,0.15940488841658415
35,0.19989339019190522,4.153439938291745,0.4090909090909091,0.26749543866159786,0.17708517797061582
36,0.24774376216599248,4.440474671430397,0.42045454545454547,0.3006720905553652,0.1798561151079138
37,0.2520722504020733,5.263157894736847,0.4318181818181818,0.3006720905553652,0.25366027324106005
38,0.26539278131635824,5.498742665549041,0.4431818181818182,0.3014256619144669,0.2782888328875444
39,0.2690458151005931,5.553580087279781,0.45454545454545453,0.30162223852611914,0.35036258453515245
40,0.27141268075639574,5.639097744360907,0.4659090909090909,0.32463200960553584,0.39912030626374106
41,0.28252271047942484,6.164383561643822,0.4772727272727273,0.3747759491608227,0.5725190839694662
42,0.2955365291842383,6.308579668348949,0.48863636363636365,0.5696414609628075,0.5807460352915051
43,0.2956007650843392,6.701911346075638,0.5,0.9487666034155605,0.9523809523809532
44,0.7633587786259548,6.722518199194757,0.5113636363636364,1.3257575757575768,1.1363636363636374
45,0.7633587786259548,6.849315068493138,0.5227272727272727,1.3282732447817849,1.1406844106463887
46,0.7905138339920955,6.896551724137918,0.5340909090909091,1.3282732447817849,1.5433866891322727
47,1.3368983957219263,7.064700285442429,0.5454545454545454,1.3368983957219263,1.5855096882898103
48,1.5549977256262981,7.208689927583932,0.5568181818181818,1.5533391737987805,1.6666666666666683
49,1.5938000168477768,7.288698955365621,0.5681818181818182,1.5550239234449792,1.857618056715827
50,1.5938000168477768,7.414738124238721,0.5795454545454546,1.6004312741117654,2.1276595744680673
51,1.6064257028112463,7.47098224889551,0.5909090909090909,1.6004312741117654,2.1304926764314267
52,1.6666666666666683,8.023135715761192,0.6022727272727273,1.6064257028112463,2.317880794701989
53,1.92678874137729,8.026935470544485,0.6136363636363636,1.9933554817275765,2.4620434961017668
54,1.9455252918287955,8.196721311475406,0.625,2.0000000000000018,2.6402640264026425
55,1.9933554817275765,8.428166252319759,0.6363636363636364,2.221308103661056,2.6490066225165587
56,2.221308103661056,8.893203883495149,0.6477272727272727,2.301685162351009,2.8368794326240967
57,2.301685162351009,8.970472661951268,0.6590909090909091,2.317880794701989,3.1239272227943617
58,2.317880794701989,9.275036167818678,0.6704545454545454,2.317880794701989,3.153200498505996
59,2.3255813953488396,9.550387596899233,0.6818181818181818,2.4178811447557185,3.7340993024209994
60,2.3346303501945544,9.677419354838708,0.6931818181818182,2.702702702702705,3.834901557681659
61,2.3346303501945544,12.133333333333331,0.7045454545454546,2.7402597402597517,3.834901557681659
62,2.877697841726621,13.469239170003647,0.7159090909090909,3.4615384615384643,3.8425047438330084
63,3.4482758620689684,13.640202702702702,0.7272727272727273,3.4615384615384643,4.198473282442752
64,3.4482758620689684,13.64611855250499,0.7386363636363636,3.4615384615384643,4.198473282442752
65,3.5087719298245643,13.822166034555424,0.75,3.8175799926443554,4.562737642585555
66,3.521126760563364,14.095184613224772,0.7613636363636364,3.838703301047638,4.905660377358495
67,3.6154478225143825,18.56368563685637,0.7727272727272727,4.166666666666651,5.555555555555542
68,3.8272971690653166,19.871794871794872,0.7840909090909091,4.255319148936155,5.717787872233033
69,3.8272971690653166,20.253164556962027,0.7954545454545454,4.456871716658192,5.744104268154983
70,3.9753897368069033,21.875000000000004,0.8068181818181818,5.172413793103453,5.900502979838529
71,4.545454545454549,23.840787853918744,0.8181818181818182,5.517241379310331,6.666666666666662
72,5.172413793103453,27.99740764744005,0.8295454545454546,5.799373040752356,6.896551724137918
73,5.376604504722683,28.333333333333332,0.8409090909090909,6.849315068493138,7.560994032781941
74,6.716417910447767,30.718085106382976,0.8522727272727273,7.375956741936704,8.196721311475406
75,6.756756756756745,32.069672131147534,0.8636363636363636,8.196721311475406,10.887096774193543
76,7.208689927583932,32.389580973952434,0.875,8.196721311475406,11.54362416107382
77,8.023135715761192,33.07692307692308,0.8863636363636364,8.33333333333333,12.6984126984127
78,11.780455153949125,37.11944621035531,0.8977272727272727,9.733124018838312,12.6984126984127
79,17.1939477303989,40.089223905853395,0.9090909090909091,10.714285714285722,15.894039735099335
80,17.558299039780522,43.973214285714285,0.9204545454545454,11.24497991967871,17.33149931224209
81,18.106995884773664,44.022770398481974,0.9318181818181818,11.780455153949125,17.364447494852442
82,20.853406744666216,45.67099567099567,0.9431818181818182,12.499999999999993,17.72151898734177
83,23.715577476366615,59.64912280701755,0.9545454545454546,13.605442176870744,19.871794871794872
84,30.718085106382976,60.80246913580247,0.9659090909090909,19.3029490616622,20.253164556962027
85,31.860226104830414,76.23400365630712,0.9772727272727273,19.65006729475101,21.17888965044552
86,59.752321981424146,78.26086956521739,0.9886363636363636,23.809523809523803,22.265625000000007
87,60.80246913580247,78.92720306513411,1.0,59.119496855345915,23.7782340862423
